"","post_id","push_type","push_id","push_content","push_ip","push_date_time"
"16467","M.1388852438.A.F48","→","gsuper","數空間的變數",NA,2014-01-06 11:37:00
"16468","M.1388852438.A.F48","推","Wush978","行運算想用全域變數請用pbdMPI",NA,2014-01-07 18:28:00
"16469","M.1388719391.A.D63","推","Wush978","表是第幾層",NA,2014-01-03 12:50:00
"16470","M.1388719391.A.D63","→","Dboy","舉例來說的話~譬如我有個fun函式~裡面包了一個while迴圈~迴",NA,2014-01-03 13:00:00
"16471","M.1388719391.A.D63","→","Dboy","裡面呼叫了mean~那fun就是第1層~while是第2層~mean就會是第",NA,2014-01-03 13:01:00
"16472","M.1388719391.A.D63","→","Dboy","層囉?",NA,2014-01-03 13:01:00
"16473","M.1388719391.A.D63","→","Wush978","層數是有呼叫browser才算，因為browser過程可能又呼叫",NA,2014-01-03 20:30:00
"16474","M.1388719391.A.D63","→","Wush978","rowser, 比較不像你上面提出的那種耶",NA,2014-01-03 20:31:00
"16475","M.1388719391.A.D63","→","Dboy","!? 那換個說法就是~假設我用traceback()發現有A B C三個函",NA,2014-01-04 01:53:00
"16476","M.1388719391.A.D63","→","Dboy","出問題~然後用trace跟quote各放了一個browser()到三個函式",NA,2014-01-04 01:54:00
"16477","M.1388719391.A.D63","→","Dboy","~那當我debug到C時~就是第3層囉?假設A中呼叫B~B中呼叫C~",NA,2014-01-04 01:55:00
"16478","M.1388655477.A.EDD","→","Wush978","你要轉換的資料的sample data嗎？提供一些例子比較容易",NA,2014-01-02 21:55:00
"16479","M.1388655477.A.EDD","→","Wush978","到答案",NA,2014-01-02 21:56:00
"16480","M.1388655477.A.EDD","→","tai34","asterFromXYZ(as.data.frame(data)[, c(""x"",""y"",""z"")]",NA,2014-01-08 15:43:00
"16481","M.1388655477.A.EDD","→","tai34","來找到上述公式可以得到解答",NA,2014-01-08 15:44:00
"16482","M.1388382237.A.B00","推","Wush978","迎 :D",NA,2013-12-30 13:44:00
"16483","M.1388382237.A.B00","推","Dboy","是這2個月才剛接觸R~不得不說真的很好用!",NA,2014-01-03 11:01:00
"16484","M.1388142988.A.746","推","xiaoing","謝回復,我目前剛完成一份gam的作業,又要開始執另一份gam",NA,2013-12-30 17:15:00
"16485","M.1388142988.A.746","→","xiaoing","於""k""值還是沒有完全了解,有時候不調整k值無法執行指令,",NA,2013-12-30 17:16:00
"16486","M.1388142988.A.746","→","xiaoing","是設k=N-1程式可順利執行",NA,2013-12-30 17:17:00
"16487","M.1388142988.A.746","→","xiaoing","其中的意義尚未完全參透",NA,2013-12-30 17:18:00
"16488","M.1387988371.A.FD5","推","ccwang002","說有些變數找不到，所以能不能提供比較完整的程式碼？",NA,2013-12-26 02:45:00
"16489","M.1387988371.A.FD5","→","diplazium","應該有些變數的unique值少於10-1=9個(預設參數k=10)",NA,2013-12-26 10:52:00
"16490","M.1387988371.A.FD5","→","diplazium","二個問題我就不知道了",NA,2013-12-26 10:53:00
"16491","M.1387988371.A.FD5","推","xiaoing","否要考慮s()函數裡面的k值?",NA,2013-12-26 14:27:00
"16492","M.1387988371.A.FD5","→","tai34","發現我的其中一個變數值只有9項，改了該變數的 k 值就可以",NA,2013-12-26 17:16:00
"16493","M.1387988371.A.FD5","→","tai34","了! 謝謝 c大、d大、以及 x 大! 然後要繼續處理下一個錯誤",NA,2013-12-26 17:17:00
"16494","M.1387988371.A.FD5","→","tai34","....",NA,2013-12-26 17:18:00
"16495","M.1387988371.A.FD5","→","tai34","問怎麼決定 k 值是多少啊? 是自由度嗎?",NA,2013-12-27 16:17:00
"16496","M.1387988371.A.FD5","推","xiaoing","也跟樓上有相同的困惑，懇求高手解答！！！",NA,2013-12-27 17:29:00
"16497","M.1387793585.A.187","→","koai","高手願意解救嗎??  @@""",NA,2013-12-24 17:40:00
"16498","M.1387793585.A.187","→","Wush978","完全沒碰過RHadoop, 但是根據你的錯誤訊息,",NA,2013-12-24 22:39:00
"16499","M.1387793585.A.187","→","Wush978","及過去我聽過的傳聞（未證實）, 我猜可能是因為執行時間",NA,2013-12-24 22:40:00
"16500","M.1387793585.A.187","→","Wush978","久。Hadoop的Task如果超過多少秒沒回應會被終止。",NA,2013-12-24 22:40:00
"16501","M.1387793585.A.187","→","Wush978"," 如有誤，還請大大不吝指正 )",NA,2013-12-24 22:40:00
"16502","M.1387793585.A.187","→","koai","謝W大熱情回覆, 不過我依然卡在這裡努力當中...  @@""",NA,2013-12-25 14:06:00
"16503","M.1387793585.A.187","推","tailinchen","使用過Rhadoop但感覺是因為你的資料都是一堆小檔案",NA,2014-01-19 11:10:00
"16504","M.1387793585.A.187","→","tailinchen","成Map task太多",NA,2014-01-19 11:11:00
"16505","M.1387793585.A.187","→","koai","大... 我的input只有一個資料阿~~  @@""",NA,2014-01-20 13:53:00
"16506","M.1387793585.A.187","推","tailinchen","到錯誤訊息是failed task那應該是程式碼有問題喔",NA,2014-01-26 00:41:00
"16507","M.1387793585.A.187","推","tailinchen","i同學 我最近試了一下 我想是不是因為你安裝時不是用",NA,2014-02-02 13:38:00
"16508","M.1387793585.A.187","→","tailinchen","oot安裝套件包所以產生的問題",NA,2014-02-02 13:39:00
"16509","M.1387793585.A.187","→","tailinchen","ttp://blog.fens.me/rhadoop-rmr2-pipemapred/",NA,2014-02-02 13:39:00
"16510","M.1387793585.A.187","→","tailinchen","個網站裡有類似的教學",NA,2014-02-02 13:40:00
"16511","M.1387781010.A.680","→","coo20819","！非常感謝您的範例！！！謝謝",NA,2013-12-23 16:59:00
"16512","M.1387777896.A.F03","推","Wush978","種方法是你定義一個S3物件來做到類似的事情",NA,2013-12-23 14:37:00
"16513","M.1387777896.A.F03","→","Wush978","lm物件這樣。你回傳的物件，多設定他的""class"", ex:",NA,2013-12-23 14:37:00
"16514","M.1387777896.A.F03","→","Wush978","lass(retval) <- ""xxx""",NA,2013-12-23 14:37:00
"16515","M.1387777896.A.F03","→","Wush978","後定義所謂的print.xxx",NA,2013-12-23 14:37:00
"16516","M.1387777896.A.F03","→","Wush978","cat的部分放在print.xxx裏面",NA,2013-12-23 14:38:00
"16517","M.1387777896.A.F03","→","andrew43","的回文和Wush板主是同樣的意思。",NA,2013-12-23 14:43:00
"16518","M.1387777896.A.F03","→","coo20819","！這是我想要的!!!非常感謝上面兩位大力幫忙",NA,2013-12-23 16:58:00
"16519","M.1387732566.A.CE7",NA,NA,NA,NA,NA
"16520","M.1387731738.A.5D9","→","eric20","謝!請問有辦法讓月份顯示數字嗎? 例如顯示""10 2003""",NA,2013-12-23 13:22:00
"16521","M.1387728710.A.19B","→","andrew43","樣是S3物件的應用。",NA,2013-12-23 11:29:00
"16522","M.1387728710.A.19B","→","andrew43","以看看本板 #1IQMCelK",NA,2013-12-23 11:30:00
"16523","M.1387728710.A.19B","→","coo20819","常感謝您，沒想到S3可以解決這類問題！",NA,2013-12-23 17:08:00
"16524","M.1387727540.A.CFE","推","ccwang002","ys.setlocale(""LC_TIME"", ""English"")",NA,2013-12-23 02:09:00
"16525","M.1387727540.A.CFE","→","eric20","謝!請問有辦法讓月份顯示數字嗎?",NA,2013-12-23 13:22:00
"16526","M.1387727540.A.CFE","推","Wush978","ndex(M1) ?",NA,2013-12-23 13:34:00
"16527","M.1387727540.A.CFE","→","eric20","ndex(M1)還是顯示中文XD",NA,2013-12-23 13:42:00
"16528","M.1387727540.A.CFE","推","ccwang002"," format, strftime 類的 function 呢？",NA,2013-12-23 14:06:00
"16529","M.1387727540.A.CFE","→","Wush978","ry ?yearman 有格式轉換的介紹",NA,2013-12-23 14:41:00
"16530","M.1387727540.A.CFE","→","Wush978","正:yearmon",NA,2013-12-23 14:42:00
"16531","M.1387727540.A.CFE","→","andrew43","rownames()用grep修過不就可以了？",NA,2013-12-23 16:48:00
"16532","M.1387644073.A.3A0","→","celestialgod","單獨使用，但是要有match對象",NA,2013-12-22 01:09:00
"16533","M.1387644073.A.3A0","→","celestialgod","看HELP最後一個例子",NA,2013-12-22 01:09:00
"16534","M.1387555751.A.6D1","推","swedrf0112","試著改成s2=(n/10-round(n/10))*10但也是不行XD",NA,2013-12-21 15:09:00
"16535","M.1387555751.A.6D1","→","swedrf0112","是在最後使用round(s2)就可以",NA,2013-12-21 15:09:00
"16536","M.1387425822.A.4B0","→","koai","y1=cos(*),sy2=exp(*),a1=sin(*),... 你的問題只是f較複雜",NA,2013-12-19 12:44:00
"16537","M.1387425822.A.4B0","→","gsuper","問題拆開 一隻程式不會寫就寫成10小隻",NA,2013-12-20 13:32:00
"16538","M.1387124422.A.3D1","推","ccwang002","沒有安裝rgdal後的錯誤訊息？另外cat只是訊息沒有功能",NA,2013-12-16 00:31:00
"16539","M.1387124422.A.3D1","→","tai34","n library(package, lib.loc = lib.loc, character.only =",NA,2013-12-16 01:00:00
"16540","M.1387124422.A.3D1","→","tai34","RUE, logical.return = TRUE,  :",NA,2013-12-16 01:00:00
"16541","M.1387124422.A.3D1","→","tai34","there is no package called ‘ncdf’",NA,2013-12-16 01:01:00
"16542","M.1387124422.A.3D1","→","tai34","rror in .rasterObjectFromFile(x, objecttype = ""RasterBr",NA,2013-12-16 01:01:00
"16543","M.1387124422.A.3D1","→","tai34","ck"", ...) :",NA,2013-12-16 01:01:00
"16544","M.1387124422.A.3D1","→","tai34","annot create a RasterLayer object from this file. (file",NA,2013-12-16 01:02:00
"16545","M.1387124422.A.3D1","→","tai34","oes not exist)",NA,2013-12-16 01:02:00
"16546","M.1387124422.A.3D1","→","tai34","後來又裝了 ncdf 後就可以了!! 這是說明書沒寫到的..",NA,2013-12-16 01:03:00
"16547","M.1387030350.A.3FF","→","clickhere","了 sqrt(30) ?",NA,2013-12-15 08:05:00
"16548","M.1387030350.A.3FF","→","clickhere","把 CLT 看一遍.",NA,2013-12-15 08:07:00
"16549","M.1387030350.A.3FF","→","andrew43","s.test()若要檢驗分配是要指定參數沒錯。",NA,2013-12-15 11:50:00
"16550","M.1387030350.A.3FF","→","andrew43","於其它軟體不用指定參數，我猜是自動用樣本估的。",NA,2013-12-15 11:50:00
"16551","M.1387030350.A.3FF","→","clickhere","o. sqrt(n) 才會給你正確的 CLT. n=30是猜不到的.",NA,2013-12-15 12:02:00
"16552","M.1387030350.A.3FF","→","andrew43","再抽出沒錯，不過你有大母體了也沒什麼影響。",NA,2013-12-16 08:49:00
"16553","M.1387030350.A.3FF","推","adgjlsfhk123","ttp://ccckmit.wikidot.com/st:centraltheorem",NA,2013-12-22 03:35:00
"16554","M.1387030350.A.3FF","→","adgjlsfhk123","望對你有幫助",NA,2013-12-22 03:36:00
"16555","M.1387030350.A.3FF","→","anovachen","謝!",NA,2013-12-29 16:25:00
"16556","M.1386942276.A.D29","推","Wush978","s.integer(s2)會跑出1, 看來是rounding error?",NA,2013-12-13 22:25:00
"16557","M.1386942276.A.D29","→","Wush978","要不要考慮不要用 trunc 這個函數呢？",NA,2013-12-13 22:25:00
"16558","M.1386942276.A.D29","推","koai","trunc改成floor試試看？",NA,2013-12-13 22:30:00
"16559","M.1386942276.A.D29","推","gsuper","也是!!",NA,2013-12-21 17:25:00
"16560","M.1386942276.A.D29","→","gsuper","個問題好恐怖....我以前常常用 trunc()+1 計算 loop 數",NA,2013-12-21 17:27:00
"16561","M.1386942276.A.D29","→","gsuper","學長另外發現的問題 是在dataframe下 用 DATA[,""NAME""]",NA,2013-12-21 17:28:00
"16562","M.1386942276.A.D29","→","gsuper","時候會跳出不正確的 column",NA,2013-12-21 17:28:00
"16563","M.1386942276.A.D29","→","gsuper","以我都避開 dataframe",NA,2013-12-21 17:29:00
"16564","M.1386872671.A.10B","推","Wush978","一個參數建議放list, 不是list的物件會被轉成list",NA,2013-12-13 02:27:00
"16565","M.1386872671.A.10B","→","tai34","為我想要把X1, X2, X3, X4 各別跑出來，不想跑出來結果是",NA,2013-12-13 03:56:00
"16566","M.1386872671.A.10B","→","tai34","sit 才這樣設的。",NA,2013-12-13 03:57:00
"16567","M.1386872671.A.10B","推","ccwang002","，會 X1, X2 ... 跑 FUN，回傳 list(X1=..., X2=...)",NA,2013-12-13 04:00:00
"16568","M.1386872671.A.10B","→","ccwang002","正，我以為是傳data，如果是傳X，回list不會有名字",NA,2013-12-13 04:07:00
"16569","M.1386872671.A.10B","→","celestialgod","ata.frame下是，matrix則你要用apply",NA,2013-12-14 00:22:00
"16570","M.1386860903.A.EA7","→","andrew43","聽。",NA,2013-12-13 17:15:00
"16571","M.1386860903.A.EA7","→","obarisk","以hangouts live嗎？",NA,2013-12-14 21:43:00
"16572","M.1386860903.A.EA7","推","Wush978","歉，這要看看當天網路狀況囉...",NA,2013-12-14 23:04:00
"16573","M.1386860903.A.EA7","推","obarisk","只能祈禱當日網路好點了",NA,2013-12-15 00:24:00
"16574","M.1386860903.A.EA7","推","Wush978","ttp://www.youtube.com/watch?v=VwN0bp8WkPg",NA,2013-12-23 01:17:00
"16575","M.1386860903.A.EA7","推","obarisk","啦",NA,2013-12-23 07:00:00
"16576","M.1386848232.A.811","推","tai34","喔喔! 感謝!",NA,2013-12-13 01:49:00
"16577","M.1386848232.A.811","推","tai34","了你的解答跟試了很多次，大概懂他的意思了! 謝謝",NA,2013-12-13 04:03:00
"16578","M.1386846308.A.189",NA,NA,NA,NA,NA
"16579","M.1386821603.A.D4F","→","celestialgod","幫你用MATLAB算也是0.7097",NA,2013-12-12 12:39:00
"16580","M.1386821603.A.D4F","→","celestialgod","應該去看一下你的FUNCTION也沒有寫錯",NA,2013-12-12 12:39:00
"16581","M.1386821603.A.D4F","→","celestialgod","                         有",NA,2013-12-12 12:39:00
"16582","M.1386821603.A.D4F","→","celestialgod","他FUNCTION如quadinf (package:pracma)",NA,2013-12-12 12:41:00
"16583","M.1386821603.A.D4F","→","celestialgod","S2=quadinf(fun, -Inf, Inf, tol=1e-10);AS2=0.7097",NA,2013-12-12 12:43:00
"16584","M.1386821603.A.D4F","→","slow0201","謝樓上的幫忙,實在是不知道文章中的0.87是怎麼算出來的",NA,2013-12-12 13:35:00
"16585","M.1386821603.A.D4F","→","psinqoo","um(AS) [1] 0.7096957    summary(AS)   0.7097",NA,2013-12-12 16:19:00
"16586","M.1386748493.A.7DE","推","Carollax","外申請的不清楚，雲端server很慢",NA,2013-12-21 11:50:00
"16587","M.1386697219.A.4C4","→","andrew43"," 和 Sigma 要給整個模型的而不是特定係數而已",NA,2013-12-11 02:35:00
"16588","M.1386697219.A.4C4","→","andrew43","看試試我的例子。仔細點試，比較看看我和你的語法。",NA,2013-12-11 02:35:00
"16589","M.1386697219.A.4C4","→","andrew43","一個錯誤是 Terms=c(2,3), 但你的模型只有可能是 1,2",NA,2013-12-11 02:38:00
"16590","M.1386697219.A.4C4","→","andrew43","因為只有""1""是interpect和""2""是x的係數）",NA,2013-12-11 02:38:00
